Test,Predictions,difference
0.033,0.186,-0.153
0.883,0.092,0.792
-0.0,0.058,-0.058
-1.117,-0.127,-0.989
-1.85,-0.319,-1.531
-1.6,-0.408,-1.192
-0.0,-0.438,0.438
0.683,-0.445,1.128
-0.583,-0.439,-0.145
1.417,-0.442,1.859
-0.0,-0.427,0.427
-1.167,-0.431,-0.736
2.25,-0.444,2.694
0.25,-0.421,0.671
-0.183,-0.417,0.234
0.383,-0.425,0.808
1.383,-0.424,1.808
-0.0,-0.397,0.397
-2.183,-0.41,-1.773
0.417,-0.439,0.855
-0.333,-0.443,0.109
3.917,-0.452,4.369
-1.55,-0.307,-1.243
1.15,-0.379,1.529
-2.033,-0.375,-1.658
-0.0,-0.425,0.425
0.8,-0.436,1.236
-0.0,-0.433,0.433
-0.033,-0.436,0.403
0.05,-0.438,0.488
3.783,-0.445,4.228
-0.0,-0.264,0.264
-0.1,-0.236,0.136
-0.85,-0.295,-0.555
0.167,-0.385,0.552
1.75,-0.414,2.164
-2.233,-0.397,-1.836
3.0,-0.431,3.431
-0.283,-0.366,0.082
-1.5,-0.356,-1.144
3.5,-0.41,3.91
4.5,-0.264,4.764
-1.7,0.962,-2.662
-4.367,0.47,-4.836
-0.5,-0.184,-0.316
-2.467,-0.353,-2.114
-0.5,-0.422,-0.078
-0.5,-0.439,-0.061
0.4,-0.446,0.846
-1.35,-0.446,-0.904
0.417,-0.451,0.868
0.267,-0.45,0.716
1.233,-0.449,1.682
-0.0,-0.438,0.438
0.033,-0.437,0.471
0.833,-0.439,1.272
0.8,-0.432,1.232
-1.833,1.323,-3.156
0.533,0.904,-0.37
1.883,0.502,1.381
-0.283,0.941,-1.224
2.25,0.674,1.576
0.55,0.952,-0.402
0.433,0.991,-0.558
0.683,0.87,-0.187
-0.3,0.75,-1.05
-0.25,0.272,-0.522
-0.483,-0.124,-0.359
-1.05,-0.284,-0.766
-0.133,-0.388,0.255
2.117,-0.411,2.528
-2.883,-0.347,-2.537
3.167,-0.411,3.578
2.3,-0.268,2.568
3.133,0.333,2.8
-0.483,1.335,-1.818
4.5,1.264,3.236
3.167,1.75,1.417
-1.25,1.839,-3.089
-3.783,1.513,-5.297
-1.467,0.918,-2.385
-0.5,0.092,-0.592
-1.867,-0.261,-1.606
-0.967,-0.388,-0.579
3.517,-0.432,3.949
-0.0,-0.392,0.392
-0.0,-0.397,0.397
-1.8,-0.421,-1.379
-0.0,-0.445,0.445
-2.683,-0.451,-2.232
-1.683,-0.459,-1.225
-2.833,-0.462,-2.372
-2.2,-0.464,-1.736
-2.05,-0.465,-1.585
-2.25,-0.464,-1.786
-2.467,-0.465,-2.001
-2.367,-0.466,-1.901
-1.567,-0.467,-1.099
-0.0,-0.468,0.468
-2.9,-0.468,-2.432
-3.333,-0.467,-2.867
0.55,-0.469,1.019
-1.533,-0.466,-1.067
-1.167,-0.461,-0.706
