Test,Predictions,difference
0.8,-0.306,1.106
-1.833,0.291,-2.125
0.533,-0.124,0.658
1.883,0.001,1.883
-0.283,0.49,-0.774
2.25,0.047,2.203
0.55,0.393,0.157
0.433,0.175,0.259
0.683,-0.031,0.715
-0.3,0.08,-0.38
-0.25,-0.143,-0.107
-0.483,-0.283,-0.201
-1.05,-0.32,-0.73
-0.133,-0.484,0.35
2.117,-0.276,2.393
-2.883,0.149,-3.033
3.167,-0.301,3.468
2.3,0.368,1.932
3.133,0.481,2.652
-0.483,0.838,-1.321
4.5,0.547,3.953
3.167,1.939,1.228
-1.25,1.999,-3.249
-3.783,0.958,-4.741
-1.467,0.507,-1.974
-0.5,0.097,-0.597
-1.867,-0.168,-1.699
-0.967,-0.673,-0.294
3.517,-0.859,4.376
-0.0,0.35,-0.35
-0.0,0.114,-0.114
-1.8,-0.183,-1.617
-0.0,-0.62,0.62
-2.683,-0.569,-2.115
-1.683,-1.083,-0.6
-2.833,-1.29,-1.543
-2.2,-1.482,-0.718
-2.05,-1.448,-0.602
-2.25,-1.56,-0.69
-2.467,-1.641,-0.826
-2.367,-1.733,-0.634
-1.567,-1.684,0.118
-0.0,-1.568,1.568
-2.9,-0.88,-2.02
-3.333,-1.431,-1.902
0.55,-1.416,1.966
-1.533,-0.982,-0.552
-1.167,-1.096,-0.07
2.983,-1.202,4.185
2.533,-0.096,2.629
-0.0,0.159,-0.159
3.6,-0.007,3.607
0.65,0.791,-0.141
0.783,0.474,0.309
0.817,0.441,0.376
1.367,0.356,1.011
-0.717,0.573,-1.29
-1.25,-0.016,-1.234
