Test,Predictions,difference
-3.333,0.326,-3.66
0.55,0.322,0.228
-1.533,0.332,-1.865
-1.167,0.32,-1.487
2.983,0.323,2.66
2.533,0.324,2.209
-0.0,0.332,-0.332
3.6,0.33,3.27
0.65,0.325,0.325
0.783,0.325,0.459
0.817,0.436,0.38
1.367,0.411,0.956
-0.717,0.735,-1.451
-1.25,0.328,-1.578
1.533,0.326,1.207
1.167,0.329,0.838
-2.0,0.501,-2.501
-0.85,0.334,-1.184
-0.433,0.303,-0.736
1.6,0.327,1.273
2.2,0.342,1.858
2.033,0.346,1.688
-0.5,0.338,-0.838
-1.167,0.495,-1.662
-1.0,0.336,-1.336
-5.667,0.33,-5.997
0.417,0.333,0.084
-3.317,0.326,-3.642
-0.0,0.329,-0.329
-0.1,0.357,-0.457
-1.1,0.32,-1.42
0.25,0.328,-0.078
0.25,0.33,-0.08
-0.533,0.337,-0.87
-3.633,0.411,-4.045
-0.217,0.322,-0.538
0.067,0.346,-0.279
0.067,0.32,-0.253
-1.4,0.324,-1.724
-0.0,0.334,-0.334
